"s0"
46.0041185534459
48.3231063373032
46.1743160185134
46.7310873032948
47.6512919517441
46.1275118334083
47.2414384262159
47.7724524581499
47.2047219144217
44.6794480720551
48.0176755163567
38.2132243545576
48.1275035927079
47.4666546081191
47.8931745895236
46.3568323517043
46.2466607720396
48.5845173023473
44.399881816502
46.0321287619744
49.7736082635646
48.6746134929048
43.6375232657448
47.374031657286
45.1260046471017
46.5827831115398
42.9024777314013
44.8631712155262
43.0784849314004
48.326573749235
47.1491892346775
46.9838229205535
47.4687975938639
47.9656721082823
46.7359672307082
37.2499298583334
47.5988336030406
45.8674752136543
48.2935998246433
47.6105345708381
44.874679045305
46.7959385300732
47.1077218099126
41.2632648005898
48.3597137836743
45.1789511138241
48.1520790075999
45.744361376629
48.5133487347357
49.5034774358848
46.9070487985569
45.3083490007023
47.8033553322626
47.1840731433633
47.6023313055506
48.8215874128562
47.6363195494987
46.1189507582297
48.9599522059367
48.1772144095984
47.8233998242618
46.1927341860818
46.9587469611394
47.0532977194663
46.9886795893416
54.258454606776
46.4888617599067
46.4469519262813
47.7908110117124
46.380690355782
48.6799222485198
48.0486226761968
48.4446200599136
46.3534565575753
46.5176087295838
36.1841350198449
49.9686576863451
43.3792908549467
32.6173599072134
41.3633651947116
43.0817393754703
48.0251182600489
46.1604485435467
46.9839370832319
47.379272056746
48.1031192253032
47.6877943264096
47.7094222316997
45.4975005194582
47.2825215449316
45.5542257189142
46.4650257999127
47.4760082078805
43.1147372073765
46.6982520267308
49.6626346691185
46.4949406829859
49.2487721267833
47.4306988056355
45.3181877551073
46.7987238084989
44.3619706848562
47.2623220391015
48.967334668536
43.719315961905
49.4173778002004
46.3900703994667
48.8245512491481
48.0674961320251
47.9577254340179
42.2100260552433
49.6967596852883
48.7129555243501
47.6803647079262
48.6828307376873
47.8125518497074
47.6198392768552
46.7988877178555
48.4278270324757
48.2633667536812
47.4202507510811
47.889004745202
51.4825124044971
47.7117565751651
46.2817908292047
46.6033938105211
37.2255514963013
48.0376695857661
48.1388314417811
47.0702219940486
45.5657910849958
48.7317355991447
46.8688668994999
46.2351724334662
41.2956122031005
46.4033938719537
40.6167939316687
47.4536260198434
48.1881705453252
46.8806193344995
45.515660915269
48.6121343134226
47.5963926615561
43.6767154678454
48.0640664829891
47.1043654868783
47.920232846726
47.6562985844371
46.1852318606783
47.4355866653931
48.0322769630155
37.9503629310064
44.6535962256857
49.8382257774419
48.3064527098623
47.0583496042997
45.2352248197807
47.1025838030521
47.8370782387688
38.5873551274633
43.9653458505797
43.3831946947821
43.5245308108049
44.3574666237972
45.207655865916
48.853627022234
47.821334966167
52.6537799895161
45.2125883135431
47.5034246550921
42.9358213909588
45.801274225125
45.4380403224723
44.116586665849
47.3385555987602
45.675475414856
47.8787157714102
48.2646620113223
44.8112183010627
43.7119416278611
45.9356793948807
46.9074892557375
44.6860926536487
37.0254667201906
46.9666548788076
