"x"
37.2896643116799
0.240459662254628
4.80008238484577
8.78817480563063
-1.6433703453091
-0.00612859219468041
-1.85035714934109
-0.580151986032824
-26.9590058012406
0.146676796848707
-16.1966004681696
-1.67590677364585
-5.82118310700357
0.00025071535820955
0.439689758305556
-6.41034058676654
0.570544899974418
-6.00995658512566
2.31750029211339
8.67856127697605
1.81546754730202
-17.3348517230264
1.58013809917055
4.56467564281602
2.61273612381247
2.40979854940236
8.92593757014855
